CASEID,PAGO,PAGO5,PEXP,PEXP5,AGE,SEX,MARRY,NUMKID
298759,3,1,3,3,70,2,1,0
298760,5,5,5,5,65,2,1,0
298761,5,5,1,1,37,2,1,3
298762,5,1,5,3,72,1,1,0
298763,1,1,3,3,30,2,1,0
298764,1,1,5,3,53,1,1,0
298765,1,1,3,3,58,1,1,1
298766,3,5,5,9,77,2,3,0
298767,1,1,1,1,45,2,5,0
298768,5,1,1,1,60,1,1,0
298769,1,1,3,3,37,2,1,2
298770,3,1,3,3,54,1,1,0
298771,5,3,3,1,33,1,3,0
298772,1,5,1,1,42,1,5,0
298773,1,1,3,1,26,2,1,0
298774,3,3,5,5,85,1,4,0
298775,5,1,5,3,40,1,1,3
298776,3,1,5,5,65,1,1,0
298777,1,1,1,1,38,1,1,2
298778,5,5,5,5,72,2,1,0
298779,1,1,3,5,62,1,1,0
298780,1,1,1,1,56,1,4,0
298781,1,1,3,1,19,1,5,0
298782,3,1,3,1,38,1,5,0
298783,3,1,3,1,52,1,3,0
298784,1,1,5,8,68,1,1,0
298785,5,5,5,5,67,1,5,0
298786,1,1,3,1,56,1,1,0
298787,5,5,1,1,48,1,5,0
298788,1,1,3,5,85,1,1,0
298789,5,5,3,3,43,2,1,0
298790,5,3,5,5,56,2,3,0
298791,5,1,5,1,51,2,1,1
298792,5,3,3,3,68,1,1,0
298793,5,1,5,5,78,1,4,0
298794,5,5,1,1,57,1,1,1
298795,1,1,3,5,62,1,1,0
298796,3,1,1,1,24,1,5,0
298797,5,1,3,5,78,1,1,0
298798,5,5,3,3,58,1,1,0
298799,5,1,1,1,55,1,1,0
298800,5,1,5,3,72,2,4,1
298801,5,5,5,1,61,2,1,1
298802,3,5,5,5,45,1,1,2
298803,5,5,3,3,70,1,3,0
298804,1,1,1,1,41,1,1,2
298805,1,1,3,1,38,1,1,2
298806,1,1,3,3,65,1,1,0
298807,5,1,3,3,20,1,5,3
298808,3,3,5,5,71,2,1,0
298809,1,1,3,3,78,1,1,0
298810,3,1,1,1,36,2,5,0
298811,1,1,3,1,33,1,1,0
298812,5,5,3,1,68,2,1,0
298813,1,1,1,1,40,2,1,3
298814,3,5,5,5,71,1,1,0
298815,5,5,5,5,61,2,3,0
298816,5,5,3,3,44,1,1,1
298817,1,1,1,1,35,2,1,1
298818,1,1,3,1,36,1,1,0
298819,5,1,8,3,64,1,5,0
298820,3,1,3,3,74,1,1,0
298821,5,5,5,3,74,1,5,0
298822,3,1,5,5,75,2,3,0
298823,3,5,3,3,78,2,1,0
298824,1,1,3,3,62,1,1,0
298825,1,1,1,3,69,1,1,0
298826,1,1,3,3,61,2,1,0
298827,3,1,1,1,53,1,5,0
298828,1,1,3,3,80,1,4,0
298829,1,1,3,1,73,1,3,0
298830,1,1,1,3,24,2,1,0
298831,1,1,3,3,57,2,1,0
298832,3,1,1,1,52,2,3,1
298833,1,1,3,1,43,1,1,2
298834,1,1,3,1,35,1,1,1
298835,1,1,3,3,81,1,1,0
298836,3,1,3,3,61,2,1,0
298837,5,5,3,3,73,1,3,0
298838,5,5,8,8,79,1,1,0
298839,5,3,3,1,59,1,3,0
298840,5,1,3,3,39,1,1,0
298841,5,5,8,1,69,1,1,0
298842,1,5,3,3,64,1,3,0
298843,1,1,1,1,25,1,1,2
298844,1,1,1,1,50,1,1,0
298845,3,1,3,5,68,1,1,0
298846,1,1,3,1,38,1,1,2
298847,3,1,3,5,38,2,1,4
298848,1,5,3,3,68,1,1,0
298849,3,3,3,5,72,1,4,0
298850,3,3,5,5,92,2,3,0
298851,5,1,1,1,52,2,1,1
298852,3,1,5,5,55,1,4,0
298853,1,1,3,3,33,2,5,0
298854,5,5,3,1,55,2,1,0
298855,5,1,3,3,27,1,5,0
298856,3,1,3,1,50,1,1,0
298857,1,1,3,1,36,2,1,1
298858,1,1,5,3,76,1,4,0
298859,1,1,5,5,72,2,3,0
298860,1,5,1,1,36,2,5,0
298861,1,1,3,3,27,1,1,0
298862,1,1,3,3,69,1,1,0
298863,1,1,3,3,69,2,1,0
298864,1,1,1,1,38,2,3,0
298865,3,5,5,5,79,1,4,0
298866,3,5,3,5,83,1,1,0
298867,3,1,3,3,73,1,1,0
298868,1,1,3,1,48,1,1,0
298869,1,1,3,1,22,2,5,0
298870,1,1,3,3,51,2,1,2
298871,5,5,5,1,65,1,1,0
298872,5,1,1,1,42,2,1,1
298873,5,1,3,1,46,1,1,2
298874,3,1,3,3,71,1,1,0
298875,1,1,3,1,28,2,1,0
298876,1,1,3,1,49,2,1,4
298877,5,1,1,1,50,1,1,1
298878,3,1,3,1,47,1,1,1
298879,1,1,3,3,82,2,1,0
298880,5,1,1,1,57,1,3,0
298881,1,1,1,1,24,2,5,0
298882,5,5,3,1,39,1,5,0
298883,5,5,1,1,55,1,1,2
298884,3,5,5,5,62,1,1,0
298885,3,1,3,1,28,2,1,2
298886,5,3,1,1,39,1,1,0
298887,5,5,1,1,37,2,5,3
298888,3,5,3,3,68,2,1,0
298889,1,1,3,3,64,1,1,0
298890,3,5,3,1,58,2,1,0
298891,1,1,3,1,24,1,5,0
298892,1,1,3,3,73,1,1,0
298893,1,1,1,1,52,1,1,2
298894,1,1,1,1,28,2,5,0
298895,5,1,5,3,85,1,1,0
298896,5,1,5,1,26,1,3,1
298897,5,5,5,5,57,1,1,0
298898,3,1,3,1,29,1,1,0
298899,5,3,5,3,51,2,1,0
298900,5,1,5,5,75,1,1,0
298901,1,1,3,1,30,2,1,2
298902,3,1,3,1,46,2,1,1
298903,3,5,5,5,75,2,4,0
298904,1,5,1,1,42,1,1,2
298905,5,1,5,5,79,2,4,0
298906,1,5,5,1,21,2,5,0
298907,1,1,5,5,71,2,1,0
298908,3,3,3,3,46,1,3,0
298909,1,1,1,1,37,1,1,0
298910,5,5,3,1,32,1,5,0
298911,1,1,3,1,46,2,5,1
298912,5,5,5,5,57,1,3,0
298913,5,8,5,8,42,2,1,2
298914,3,1,3,3,61,1,1,0
298915,5,5,5,5,39,1,1,2
298916,5,5,5,5,61,1,1,0
298917,5,1,1,1,25,2,5,2
298918,1,1,1,8,81,1,1,0
298919,5,3,1,1,65,2,1,0
298920,1,1,3,1,49,2,1,0
298921,3,3,3,3,86,1,1,0
298922,3,1,3,1,51,2,1,0
298923,3,3,3,5,58,1,4,0
298924,1,1,3,1,38,1,1,3
298925,5,5,5,8,53,2,1,0
298926,1,1,1,1,48,1,1,2
298927,1,1,3,8,75,2,4,0
298928,1,1,1,1,35,2,1,0
298929,5,5,5,5,71,2,1,0
298930,1,1,3,1,28,2,1,0
298931,5,9,3,1,29,2,1,1
298932,5,5,3,1,68,2,4,0
298933,1,1,3,5,63,1,5,0
298934,1,1,5,5,69,1,3,0
298935,1,1,1,1,29,1,1,0
298936,3,3,3,3,70,1,1,0
298937,5,1,1,1,18,1,5,2
298938,1,3,3,1,68,1,1,0
298939,1,5,3,1,27,2,1,2
298941,3,1,8,8,31,2,1,3
298942,3,1,5,5,68,2,1,0
298943,3,1,5,5,71,2,1,0
298944,1,1,1,1,34,1,4,0
298945,3,5,5,1,74,1,1,0
298946,5,5,5,5,60,2,1,0
298947,1,1,1,1,26,2,5,0
298948,5,5,3,3,42,2,5,0
298949,1,1,3,3,63,2,3,0
298950,5,3,1,1,21,1,5,0
298951,3,1,3,3,59,2,1,0
298952,1,1,3,1,34,1,1,2
298953,3,5,1,1,66,2,3,0
298954,5,1,3,3,74,1,4,0
298955,3,1,3,1,42,1,1,1
298956,1,1,1,1,35,1,1,0
298957,5,1,3,1,44,1,1,1
298958,3,3,3,3,73,2,3,0
298959,1,1,1,1,39,1,1,2
298960,5,3,3,1,55,1,1,1
298961,5,5,3,3,73,2,4,0
298962,1,5,3,3,87,1,1,0
298963,1,1,1,1,47,2,1,4
298964,3,1,1,1,28,2,5,0
298965,1,1,1,1,62,1,1,0
298966,1,1,3,3,61,2,1,0
298967,1,5,3,3,26,2,1,1
298968,3,1,1,1,33,1,1,3
298969,3,1,5,1,52,1,1,0
298970,1,1,1,1,35,2,1,0
298971,1,1,1,1,34,2,1,2
298972,5,1,3,3,68,2,3,0
298973,5,1,3,1,42,1,1,1
298974,1,1,3,3,65,1,1,0
298975,3,1,3,3,73,1,1,0
298976,5,5,3,5,56,1,1,0
298977,5,5,3,1,54,2,3,0
298978,1,1,8,8,59,2,4,0
298979,3,1,1,1,23,1,5,0
298980,3,3,3,8,53,1,1,2
298981,5,5,1,1,69,2,3,0
298982,5,5,8,5,72,2,4,0
298983,1,3,3,3,62,1,1,0
298984,1,1,3,1,28,1,5,0
298985,3,1,3,5,50,1,1,1
298986,3,5,3,1,57,2,1,0
298987,3,1,5,5,61,2,1,0
298988,3,1,1,1,65,1,1,0
298989,5,5,5,5,66,1,3,0
298990,5,1,5,3,57,1,1,2
298991,5,1,5,5,54,2,1,0
298993,3,3,3,3,85,1,1,0
298994,5,8,3,1,54,1,1,0
298995,3,5,1,1,46,1,1,0
298996,1,1,1,1,40,1,1,5
298997,1,1,3,1,34,1,5,0
298998,1,3,3,3,64,2,4,0
298999,3,3,3,3,69,2,1,0
299000,1,1,3,3,53,2,1,0
299001,3,1,3,1,34,1,1,1
299002,1,1,3,1,28,2,5,0
299003,1,1,1,3,43,1,1,3
299004,3,1,3,3,72,1,1,0
299005,5,1,1,1,36,1,1,1
299006,1,1,1,3,59,2,1,1
299007,3,1,1,3,38,1,1,0
299008,1,1,3,1,52,1,5,0
299009,3,1,3,3,70,1,1,0
299010,5,5,8,8,70,2,1,0
299011,5,8,5,1,20,2,5,0
299012,1,5,3,1,19,1,5,5
299013,1,1,1,1,18,1,5,0
299014,5,3,5,1,56,2,1,0
299015,3,1,1,1,57,2,3,0
299016,3,1,1,1,33,1,5,0
299017,1,5,1,1,29,1,5,2
299018,5,5,3,5,42,1,3,3
299019,1,1,3,1,22,2,5,0
299020,3,1,1,1,25,2,5,0
299021,5,5,3,3,73,2,1,0
299022,1,1,1,1,49,1,1,1
299023,3,1,1,3,41,2,1,2
299024,3,3,3,3,82,1,1,0
299025,5,1,1,1,62,2,1,0
299026,3,1,3,3,60,1,1,0
299027,1,1,5,3,58,1,1,2
299028,3,1,3,3,50,2,1,1
299029,1,1,1,1,46,1,1,2
299031,3,5,3,3,73,1,1,0
299032,5,3,3,1,18,2,5,4
299033,3,1,5,5,41,1,5,0
299034,5,5,1,3,36,1,1,2
299035,5,5,3,8,65,2,3,0
299036,1,1,3,3,81,2,4,0
299037,3,1,3,3,51,1,1,0
299038,1,5,1,1,25,2,5,1
299039,5,3,5,5,47,1,1,2
299040,1,1,3,1,27,2,1,0
299041,1,5,1,1,37,1,1,0
299042,1,1,3,3,31,1,1,0
299043,3,5,5,5,60,1,1,0
299044,5,5,1,5,43,1,1,2
299045,5,5,3,3,53,2,1,0
299046,3,1,1,1,61,2,3,0
299047,1,1,1,1,34,1,1,0
299048,1,1,1,1,30,1,5,0
299049,5,5,1,1,37,2,5,1
299050,1,1,3,8,39,1,1,1
299051,3,1,3,3,79,1,1,0
299052,1,1,3,1,63,1,1,0
299053,3,1,3,1,51,1,1,0
299054,1,1,1,1,50,1,5,0
299055,1,1,1,1,63,1,5,0
299056,3,3,5,5,78,1,1,1
299057,1,3,3,3,41,1,1,2
299058,1,1,1,1,44,1,1,2
299059,1,5,1,1,41,1,1,0
299060,1,1,1,1,26,2,5,0
299061,5,1,3,1,36,2,1,2
299062,1,1,3,3,83,2,4,0
299063,5,5,5,5,47,1,1,1
299064,5,3,3,3,69,1,3,0
299065,5,5,3,3,65,1,1,0
299066,1,1,1,1,59,1,1,1
299067,5,1,3,3,85,2,4,0
299068,3,1,5,5,34,1,1,3
299069,3,3,3,3,80,2,1,0
299070,5,5,5,5,60,2,1,0
299071,5,5,8,3,63,2,1,0
299072,5,1,5,5,60,1,1,0
299073,5,1,5,8,51,1,5,0
299074,1,1,1,1,21,1,5,0
299075,1,1,3,3,64,2,1,0
299076,5,8,1,1,33,2,1,3
299077,1,1,1,1,74,1,1,0
299078,5,5,1,1,45,1,3,1
299079,1,1,3,3,54,1,1,0
299080,1,1,1,1,53,1,1,0
299081,1,1,3,3,60,2,1,0
299082,1,1,1,1,37,2,1,3
299083,3,1,1,1,42,2,1,4
299084,3,1,3,3,30,1,5,0
299085,3,1,3,3,52,1,1,2
299086,5,3,3,5,44,2,1,2
299087,1,5,3,1,31,2,5,0
299088,1,1,3,5,63,1,1,0
299089,1,1,3,3,66,1,1,0
299090,1,1,1,1,52,2,1,0
299091,5,1,3,1,60,1,1,0
299092,5,1,3,5,78,2,3,0
299093,3,3,3,3,74,1,1,0
299094,3,1,1,3,50,2,1,0
299095,3,1,5,5,37,1,1,3
299096,5,5,5,5,58,1,3,0
299097,5,5,5,5,67,1,1,0
299098,3,1,1,1,49,1,3,0
299099,1,1,1,1,21,2,5,2
299100,3,3,5,5,76,1,1,0
299101,3,1,1,3,41,1,1,2
299102,3,3,1,1,38,1,1,0
299103,3,1,1,3,56,2,1,0
299104,3,1,5,3,43,1,1,1
299105,3,1,1,8,36,2,1,0
299106,3,1,3,3,51,2,1,0
299107,3,1,5,5,67,1,1,0
299108,5,1,5,5,38,1,3,3
299109,1,1,3,3,56,1,1,0
299110,1,1,1,8,23,1,5,0
299111,1,1,3,3,61,1,1,0
299112,1,1,3,1,25,2,5,0
299113,3,1,3,1,39,1,1,3
299114,1,1,3,3,41,1,1,3
299115,5,5,5,5,22,1,5,1
299116,5,5,1,3,21,2,5,0
299117,1,1,1,1,20,2,3,2
299118,3,1,1,1,64,1,1,0
299119,1,1,5,1,73,1,3,0
299120,3,1,3,3,52,1,1,2
299121,3,1,3,8,36,2,1,0
299122,1,1,3,3,59,1,3,0
299123,3,5,8,1,51,1,5,0
299124,5,1,3,3,68,2,3,0
299125,3,1,3,1,40,1,1,2
299126,5,5,1,1,47,1,5,0
299127,5,5,3,1,34,1,1,0
299128,1,1,1,1,50,1,1,3
299129,3,1,1,1,35,1,1,3
299130,5,1,3,3,54,2,4,0
299131,1,1,1,1,37,1,1,0
299132,5,5,3,3,66,1,1,0
299133,3,1,3,3,32,1,1,2
299134,5,1,3,3,68,2,1,0
299135,5,5,3,3,51,2,1,0
299136,1,1,1,1,33,2,1,0
299137,5,3,5,8,61,1,3,0
299138,3,5,3,5,65,2,1,0
299139,5,5,5,5,68,1,1,0
299140,1,1,3,3,46,1,1,3
299141,1,5,3,3,68,2,3,0
299142,1,1,3,1,66,1,1,0
299143,3,1,5,5,52,1,1,0
299144,3,3,3,3,60,1,5,0
299145,1,1,1,1,37,1,1,4
299146,1,5,1,1,73,2,1,0
299147,5,5,9,1,22,1,1,0
299148,1,1,3,3,60,1,1,0
299149,3,5,3,1,73,2,5,0
299150,3,1,3,3,51,1,1,1
299151,1,1,3,1,32,2,1,1
299152,1,1,5,1,41,1,3,0
299153,5,3,5,5,74,1,1,0
299154,1,3,1,1,27,2,1,3
299155,5,5,3,3,47,2,1,3
299156,1,1,5,1,45,1,1,2
299157,1,1,1,1,39,2,5,0
299158,3,1,1,1,56,1,1,1
299159,3,1,1,1,27,2,1,0
299160,5,5,3,3,64,1,1,0
299161,5,5,1,1,19,1,1,0
299162,1,1,3,3,22,1,5,0
299163,5,1,3,5,60,2,1,0
299164,3,1,3,3,39,2,1,2
299165,1,1,1,3,48,1,1,0
299166,3,1,1,1,20,1,5,1
299167,1,1,3,3,67,2,4,0
299168,5,1,3,1,56,1,1,0
299169,5,5,5,9,68,1,1,0
299170,3,1,3,3,85,2,4,0
299171,5,3,5,5,68,1,1,0
299172,3,5,1,1,23,2,5,0
299173,1,1,3,1,59,1,4,0
299174,5,5,3,1,50,1,1,0
299175,5,1,5,1,63,1,1,0
299176,1,1,1,3,29,1,5,0
299177,1,3,1,1,40,2,1,1
299178,5,5,5,8,41,2,3,0
299179,3,1,3,1,46,2,1,0
299180,5,1,5,5,51,2,1,0
299181,3,1,8,5,24,2,5,0
299182,1,1,3,1,48,2,1,3
299183,3,1,1,1,20,1,5,0
299184,3,1,3,8,54,1,3,0
299185,1,1,1,1,28,1,1,2
299186,1,1,5,3,58,1,1,4
299187,3,1,3,5,60,1,1,0
299188,1,1,5,5,63,2,1,0
299189,5,5,8,5,55,2,3,0
299190,1,1,1,3,45,2,1,2
299191,1,3,3,5,68,2,1,0
299192,1,3,3,3,35,2,1,2
299193,3,1,3,3,60,1,5,0
299194,1,5,3,3,54,2,1,1
299195,5,1,5,5,80,1,4,0
299196,1,1,1,1,60,1,1,1
299197,3,1,3,1,52,1,1,0
299198,1,1,5,8,64,2,1,0
299199,3,1,5,3,74,1,1,0
299200,1,1,3,8,21,2,5,0
299201,1,1,5,3,57,2,3,0
299202,1,1,1,8,35,1,5,1
299203,3,5,8,3,53,1,3,0
299204,1,1,3,5,58,2,3,0
299205,5,5,1,1,43,1,3,0
299206,3,1,3,3,19,2,5,1
299207,5,1,5,5,47,2,1,1
299208,3,5,5,3,71,1,1,0
299209,3,3,3,3,68,2,1,0
299210,3,5,3,3,49,1,1,1
299211,1,5,1,3,74,2,4,0
299212,3,1,3,1,33,1,1,1
299213,3,5,3,3,66,1,1,0
299214,1,1,3,1,58,1,5,0
299215,3,1,3,3,61,2,1,0
299216,3,1,5,3,65,1,1,0
299217,1,1,3,1,32,1,1,2
299218,5,5,5,5,71,1,5,0
299219,1,3,3,3,77,1,1,0
299220,3,5,3,3,64,1,4,0
299221,5,5,3,3,64,1,1,0
299222,5,3,5,1,62,1,1,0
299223,5,1,1,1,57,1,1,1
299224,1,1,1,1,33,1,5,0
299225,3,1,3,3,69,2,1,0
299226,3,1,3,3,59,1,1,0
299227,5,1,5,3,86,1,1,0
299228,3,3,5,5,70,2,1,3
299229,1,1,3,1,21,1,5,2
299230,1,1,8,1,64,1,5,0
299231,3,1,3,1,29,2,5,0
299232,1,1,1,1,33,2,1,3
299233,5,3,3,5,63,1,5,0
299234,1,1,1,3,58,2,1,0
299235,3,1,5,5,59,1,1,0
299236,3,5,5,8,54,1,5,0
299237,3,3,3,3,62,1,1,0
299238,1,1,3,1,51,2,1,1
299239,1,1,3,3,56,2,5,1
299240,1,1,3,3,69,2,1,0
299241,1,1,8,1,41,1,1,3
299242,5,1,3,3,54,2,1,0
299243,1,1,3,3,49,2,5,0
299244,5,5,3,3,70,1,1,1
299245,1,1,5,5,38,2,5,0
299246,5,1,3,1,20,2,5,0
299247,5,5,1,1,48,1,3,0
299248,5,3,5,3,42,1,3,2
299249,3,5,3,3,54,2,1,0
299250,1,1,3,1,52,2,1,2
299251,1,5,3,3,65,2,4,0
299252,1,1,1,1,63,1,1,0
299253,1,1,1,1,51,1,1,3
299254,1,1,3,3,68,2,1,0
299255,1,3,3,3,71,1,3,0
299256,3,3,3,3,20,1,5,0
299257,1,1,3,1,68,1,3,0
299258,5,1,5,5,59,2,1,0
299259,5,3,3,3,87,2,4,0
299260,1,3,3,3,75,2,4,0
299261,3,1,1,1,52,2,3,1
299262,1,1,5,1,42,1,1,2
299263,3,3,5,1,59,1,5,0
299264,1,1,1,1,25,2,3,1
299265,5,1,3,1,42,1,1,2
299266,3,1,3,3,52,1,1,2
299267,5,3,3,3,56,1,1,1
299268,1,1,3,5,57,2,3,0
299269,3,1,3,9,41,2,1,2
299270,3,1,1,1,58,2,3,0
299271,1,1,3,1,66,1,3,0
299272,5,1,3,3,74,1,4,0
299273,1,1,3,3,67,2,3,0
299274,5,3,5,5,42,1,1,2
299275,5,1,3,3,66,1,5,0
299276,5,5,1,5,62,1,1,0
299277,1,1,3,1,71,1,3,0
299278,5,1,1,8,58,1,5,0
299279,1,1,1,1,40,1,3,3
299280,1,1,1,1,59,1,1,0
299281,3,1,1,1,38,1,1,3
299282,3,1,3,3,74,2,1,0
299283,3,1,1,1,52,2,3,0
299284,3,5,5,5,22,1,5,0
299285,1,1,1,1,34,2,1,3
299286,1,1,1,1,43,2,1,2
299288,1,1,1,1,53,2,4,1
299289,1,1,1,1,28,1,1,1
299290,3,1,3,5,41,1,5,0
299291,5,5,5,1,50,1,1,1
299292,3,3,3,1,43,1,1,2
299293,3,1,3,3,59,2,1,0
299294,3,5,5,5,63,1,1,3
299295,3,1,3,5,18,1,5,1
299296,3,8,5,5,51,1,1,1
299297,1,1,3,3,69,1,5,0
299298,3,1,5,5,50,2,1,1
299299,5,5,5,5,82,1,1,0
299300,3,1,3,3,60,2,3,0
299301,3,1,3,1,53,2,3,4
299302,5,3,1,1,62,2,5,0
299303,3,1,3,3,59,2,5,0
299304,5,5,5,5,73,1,1,0
299305,1,1,3,3,18,2,5,0
299306,1,1,3,1,22,1,5,1
299307,1,1,1,1,48,2,4,0
299308,3,1,3,3,71,1,5,0
299309,3,5,5,3,73,1,4,0
299310,1,1,5,5,61,1,1,0
299311,1,3,3,3,79,1,1,0
299312,3,3,3,3,89,2,4,0
299313,1,1,1,1,23,1,5,0
299314,1,1,1,1,22,1,5,0
299315,3,1,3,5,56,1,1,0
299316,5,1,5,5,47,1,1,1
299317,1,1,3,1,59,1,3,0
299318,1,1,1,1,37,1,1,1
299319,3,5,1,1,56,1,5,0
299320,5,5,3,3,83,2,3,0
299321,1,1,1,5,35,1,1,1
299322,3,3,3,3,47,2,5,0
299323,3,5,1,1,55,2,3,0
299324,3,3,3,3,74,1,1,0
299325,1,1,3,1,36,1,1,3
299326,3,1,3,3,52,2,5,0
299327,1,1,3,3,70,2,1,0
299328,1,1,3,1,22,1,5,0
299329,3,3,3,3,82,2,1,0
299330,3,1,5,3,31,1,1,0
299331,1,8,3,1,28,1,5,0
299332,3,1,3,3,62,1,1,0
299333,1,1,3,3,60,1,1,0
299334,1,1,3,3,58,2,1,0
299335,1,1,3,1,52,1,3,0
299336,3,1,5,5,69,1,1,0
299337,3,1,1,1,54,1,1,1
299338,1,1,1,1,29,1,5,0
299339,5,5,3,3,58,2,1,0
299340,1,5,3,3,49,1,1,1
299341,3,1,3,1,73,1,1,0
299342,3,5,3,3,62,2,1,0
299343,5,5,3,1,23,1,5,0
299344,1,3,1,3,26,2,1,3
299345,5,5,5,5,62,1,1,0
299346,1,5,1,1,56,2,5,0
299347,1,1,8,3,37,1,1,1
299348,5,3,1,1,52,2,1,0
299349,3,1,1,1,52,2,3,0
299350,3,3,3,3,73,1,1,0
299351,1,1,3,1,42,1,1,3
299352,5,5,5,3,53,1,1,0
299353,5,1,5,5,48,2,1,2
299354,3,3,5,3,80,2,4,0
299355,1,1,3,1,36,1,1,0
299356,1,1,1,1,62,2,1,0
299357,3,1,3,1,24,1,5,0
299358,1,1,1,1,75,2,1,0
299359,3,1,5,3,70,1,4,0
299360,1,1,3,1,64,1,1,0
299361,3,5,1,1,78,2,4,0
299362,3,1,3,5,59,1,1,0
299363,3,1,3,5,44,2,1,1
299364,1,1,3,1,28,1,1,0
299365,3,1,1,1,40,2,1,3
299366,1,1,3,3,72,1,3,0
299367,5,1,5,5,47,1,1,0
299368,3,1,3,1,59,2,1,0
299369,5,1,1,1,36,1,1,2
299370,1,1,1,1,50,2,5,1
299371,1,1,1,1,28,2,1,0
299372,3,1,1,1,53,1,3,0
299373,3,3,3,3,75,1,1,0
299374,1,3,1,3,54,2,3,0
299375,3,1,5,1,50,1,1,1
299376,1,1,1,1,22,1,1,0
299377,1,1,1,1,42,1,5,0
299378,1,1,8,1,40,1,1,2
299379,3,5,1,3,63,1,1,0
299380,3,1,3,1,43,1,1,2
299381,1,5,1,1,36,1,3,0
299382,3,1,9,9,66,2,1,0
299383,1,1,3,1,40,1,5,0
299384,1,1,1,1,35,1,1,2
299385,3,1,5,5,65,2,1,0
299386,5,5,3,3,58,2,3,2
299387,1,1,1,1,73,2,1,0
299388,1,5,1,1,40,1,1,0
299389,3,1,3,5,57,1,1,0
299390,3,1,3,8,64,1,1,0
299391,3,1,3,3,72,2,4,0
299392,1,1,1,3,58,1,1,1
299393,1,1,3,1,20,1,5,0
299394,1,1,1,1,71,1,1,0
299395,3,1,1,1,45,2,1,0
299396,5,5,5,1,65,1,3,0
299397,1,1,1,1,50,1,3,0
299398,5,5,3,3,29,2,1,2
299399,3,1,3,3,39,2,1,3
299400,3,1,3,3,63,2,1,0
299401,1,1,1,1,24,1,5,0
299402,1,1,1,1,68,1,1,0
299403,3,3,3,3,88,1,3,0
299404,5,5,5,5,73,1,1,0
299405,1,1,3,1,63,2,3,2
299406,1,1,3,3,54,1,1,0
299407,3,1,1,3,75,1,1,0
299408,3,1,5,3,49,1,1,2
299409,1,1,1,1,80,2,1,0
299410,1,3,3,3,36,2,3,0
299411,1,5,3,3,63,2,5,0
299412,1,1,3,3,45,1,1,1
299413,5,5,5,5,59,1,3,0
299414,1,1,3,3,80,2,3,0
299415,1,5,3,3,75,1,1,0
299416,5,1,3,5,66,2,4,0
299417,5,3,3,1,46,1,1,2
299418,1,1,1,1,71,1,3,0
299419,5,5,3,1,60,1,1,0
299420,1,1,3,3,66,2,1,0
299421,1,1,3,3,83,2,4,0
299422,1,1,1,1,55,2,1,0
299423,5,1,5,1,51,1,5,0
299424,1,1,1,1,54,1,1,0
299425,1,1,1,1,23,1,5,0
299426,1,1,3,3,69,1,1,0
299427,1,1,3,3,67,2,1,0
299428,5,3,5,3,70,2,1,0
299429,1,1,1,1,68,2,3,0
299430,1,1,1,1,74,2,1,0
299431,1,1,5,5,66,2,1,0
299432,5,5,1,1,79,2,5,0
299433,1,1,3,1,37,1,1,0
299434,1,1,3,3,41,2,1,3
299435,1,1,3,3,50,1,1,1
299436,5,5,5,5,58,2,1,0
299437,1,1,3,3,74,2,1,0
299438,3,1,3,3,59,1,1,1
299439,1,1,1,1,39,2,1,3
299440,5,5,3,3,76,1,3,0
299441,1,1,5,3,75,1,1,0
299442,5,5,5,5,52,1,1,0
299443,5,1,5,5,33,1,1,2
299444,1,5,3,3,79,1,5,0
299445,3,1,1,3,74,1,1,0
299446,1,1,1,1,45,2,1,0
299447,5,5,5,8,68,1,1,0
299448,5,5,5,5,46,1,1,2
299449,1,1,3,1,33,1,1,2
299450,3,1,3,5,39,2,1,5
299451,3,1,1,3,43,2,3,0
299452,1,1,3,3,45,1,1,0
299453,3,5,5,1,62,2,1,0
299454,3,3,5,5,69,1,1,0
299455,3,1,3,3,64,2,1,0
299456,1,1,1,1,39,2,1,4
299457,5,1,5,3,64,1,1,0
299458,3,1,1,3,66,2,1,0
299459,1,1,3,3,37,1,1,2
299460,5,5,3,5,65,2,3,0
299461,5,5,5,5,50,2,5,0
299462,1,1,3,3,37,1,5,0
299463,3,1,3,3,66,2,1,0
299464,1,1,1,1,38,1,1,2
299465,5,5,3,5,62,1,1,0
299466,3,5,3,8,66,1,1,0
299467,1,1,1,1,42,1,1,2
299468,3,1,3,1,47,1,1,2
299469,3,3,3,1,51,2,1,2
299470,3,1,5,8,54,2,1,0
299471,3,5,3,3,74,1,1,0
299473,5,1,3,3,55,2,1,0
299474,5,5,3,1,66,1,1,0
299475,3,5,5,3,56,1,1,0
299476,1,1,3,3,70,1,1,0
299477,5,1,5,5,40,1,3,2
299478,5,1,5,5,66,1,1,0
299479,3,1,3,1,26,2,1,1
299480,1,1,3,5,68,1,3,0
299481,1,1,8,3,34,1,5,2
299482,1,1,1,1,37,2,1,2
299483,3,1,1,3,63,2,5,0
299484,1,1,3,1,33,1,3,0
299485,1,5,3,1,34,1,1,2
299486,5,5,3,1,30,2,1,0
299487,1,1,1,1,41,1,1,1
299488,1,1,1,1,69,1,4,0
299489,1,1,1,1,24,1,5,0
299490,5,1,3,1,48,1,1,1
299491,3,1,3,3,76,2,3,0
299492,5,5,5,1,46,1,1,2
299493,3,1,3,3,45,1,1,2
299494,1,1,3,3,51,1,5,0
299495,5,5,1,8,53,2,4,0
299496,1,1,3,1,72,1,5,0
299497,5,1,5,1,23,1,1,0
